lat,lon,Marker,Colour,Id de punto,Lgend,Alt. Elip.
37.593186625000000,-6.3554654277777800000,circle1,blue,340,,365.8123
37.593200122222200,-6.3554616416666700000,circle1,white,341,,365.9774
37.593199752777800,-6.3554561416666700000,circle1,white,342,,365.889
37.593192997222200,-6.3554525972222200000,circle1,white,343,,365.8068
37.593191388888900,-6.3554689277777800000,circle1,white,344,,365.5703
37.593194338888900,-6.3554757888888900000,circle1,blue,345,,365.7742
37.593196702777800,-6.3554753277777800000,circle1,white,346,,366.1503
37.593200597222200,-6.3554749388888900000,circle1,white,347,,366.4152
37.593200327777800,-6.3554519444444400000,circle1,white,348,,366.4989
37.593194691666700,-6.3554497555555600000,circle1,white,349,,366.2694
37.593198766666700,-6.3554445777777800000,circle1,white,350,,366.3045
37.593196283333300,-6.3554445555555500000,circle1,white,351,,365.9506
37.593194186111100,-6.3554415416666700000,circle1,white,352,,365.9274
37.593192166666700,-6.3554397083333300000,circle1,white,353,,365.9107
37.593211522222200,-6.3554397861111100000,circle1,white,354,,366.1899
37.593207577777800,-6.3554336861111100000,circle1,white,355,,366.1686
37.593184486111100,-6.3554301083333300000,circle1,white,356,,365.7824
37.593180175000000,-6.3554255611111100000,circle1,white,357,,365.7655
37.593181761111100,-6.3554331111111100000,circle1,white,358,,365.7411
37.593174647222200,-6.3554250888888900000,circle1,white,359,,365.6907
37.593166613888900,-6.3554299250000000000,circle1,white,360,,365.6958
37.593163583333300,-6.3554402472222200000,circle1,white,361,,365.6607
37.593208102777800,-6.3554452694444400000,circle1,white,362,,362.4379
37.593204350000000,-6.3554439833333300000,circle1,white,363,,362.2675
37.593215413888900,-6.3554369333333300000,circle1,white,364,,362.1556
37.593202983333300,-6.3554459111111100000,circle1,white,365,,372.0878
37.593084302777800,-6.3554456083333300000,circle1,white,366,,364.9411
37.593081502777800,-6.3554412611111100000,circle1,white,367,,364.9843
37.593080075000000,-6.3554210777777800000,circle1,white,368,,365.0062
37.593083650000000,-6.3554180666666700000,circle1,white,369,,364.9757
37.593086744444400,-6.3554217944444400000,circle1,white,370,,365.0395
37.593085763888900,-6.3554248750000000000,circle1,white,371,,364.9619
37.593095966666700,-6.3554248333333300000,circle1,white,372,,365.0477
37.593076963888900,-6.3554031361111100000,circle1,white,373,,367.3698
37.593143355555600,-6.3554002861111100000,circle1,white,374,,365.1564
37.593175847222200,-6.3554030416666700000,circle1,white,375,,364.0238
37.593179297222200,-6.3553899555555600000,circle1,white,376,,363.5577
37.593176166666700,-6.3554049527777800000,circle1,grey,377,,363.5735
37.593174997222200,-6.3553828777777800000,circle1,white,378,,363.4852
37.593175986111100,-6.3553769527777800000,circle1,white,379,,363.403
37.593183150000000,-6.3553810361111100000,circle1,white,380,,362.8648
37.593186905555600,-6.3553847777777800000,circle1,white,381,,362.5367
37.593210541666700,-6.3553969944444400000,circle1,white,382,,362.9676
37.593201700000000,-6.3554216500000000000,circle1,white,383,,363.2981
37.593204822222200,-6.3554186027777800000,circle1,white,384,,363.5547
37.593208522222200,-6.3554237361111100000,circle1,white,385,,363.7528
37.593215586111100,-6.3554263000000000000,circle1,white,386,,363.94
37.593214566666700,-6.3554318916666700000,circle1,white,387,,363.9767
37.593210877777800,-6.3554316611111100000,circle1,white,388,,363.9326
37.593209519444400,-6.3554133083333300000,circle1,white,389,,364.0619
37.593212491666700,-6.3553976722222200000,circle1,white,390,,364.4193
37.593217252777800,-6.3553948916666700000,circle1,white,391,,364.8498
37.593220244444400,-6.3553962111111100000,circle1,white,392,,365.1019
37.593225483333300,-6.3554024833333300000,circle1,white,393,,365.2071
37.593227594444400,-6.3554049805555600000,circle1,white,394,,365.0203
37.593229580555600,-6.3554130305555500000,circle1,white,395,,364.6385
37.593233327777800,-6.3554120527777800000,circle1,white,396,,364.3217
37.593232375000000,-6.3554084250000000000,circle1,white,397,,364.4096
37.593233363888900,-6.3554050472222200000,circle1,white,398,,364.6014
37.593232938888900,-6.3553972555555600000,circle1,white,399,,364.6699
37.593228525000000,-6.3553899666666700000,circle1,white,400,,366.8229
37.593221336111100,-6.3554067277777800000,circle1,white,401,,366.516
37.593222069444400,-6.3554020166666700000,circle1,white,402,,366.5779
37.593220450000000,-6.3553884972222200000,circle1,yellow,403,,366.6394
37.593233177777800,-6.3554000361111100000,circle1,white,404,,366.7655
37.593234672222200,-6.3554026250000000000,circle1,white,405,,366.7704
37.593233394444400,-6.3553974416666700000,circle1,white,406,,366.8091
37.593230788888900,-6.3553899111111100000,circle1,white,407,,366.8682
37.593234144444400,-6.3553868861111100000,circle1,white,408,,366.9455
37.593233194444400,-6.3553828500000000000,circle1,orange,409,,366.9447
37.593236252777800,-6.3553995111111100000,circle1,white,410,,366.8561
37.593237791666700,-6.3553822916666700000,circle1,white,411,,367.0112
37.593253908333300,-6.3554065222222200000,circle1,white,412,,366.9064
37.593253325000000,-6.3554027611111100000,circle1,white,413,,366.9568
37.593255841666700,-6.3553989000000000000,circle1,orange,414,,367.0484
37.593263019444400,-6.3554152638888900000,circle1,white,415,,366.939
37.593222405555600,-6.3554698638888900000,circle1,white,416,,366.2055
37.593221752777800,-6.3554559333333300000,circle1,white,417,,366.3077
37.593252836111100,-6.3554491833333300000,circle1,white,418,,366.4596
37.593254894444400,-6.3554545472222200000,circle1,white,419,,366.3835
37.593256777777800,-6.3554573972222200000,circle1,white,420,,366.391
37.593260725000000,-6.3554481000000000000,circle1,white,421,,366.5275
37.593261472222200,-6.3554525444444400000,circle1,white,422,,366.5199
37.593262941666700,-6.3554549722222200000,circle1,white,423,,366.4487
37.593264894444400,-6.3554505222222200000,circle1,white,424,,366.5703
37.593266811111100,-6.3554418388888900000,circle1,white,425,,366.6398
37.593274711111100,-6.3554376194444400000,circle1,white,426,,366.7617
37.593275463888900,-6.3554718916666700000,circle1,white,427,,366.3191
37.593279375000000,-6.3554738250000000000,circle1,white,428,,366.2788
37.593280491666700,-6.3554700833333300000,circle1,white,429,,366.3604
37.593281347222200,-6.3554724555555500000,circle1,white,430,,366.3741
37.593293016666700,-6.3554712055555600000,circle1,white,431,,366.384
37.593288047222200,-6.3554778444444400000,circle1,white,432,,366.3824
37.593297261111100,-6.3554787805555600000,circle1,white,433,,366.4434
37.593293069444400,-6.3554837138888900000,circle1,white,434,,366.4268
37.593291369444400,-6.3554837861111100000,circle1,white,435,,366.4369
37.593286477777800,-6.3554817166666700000,circle1,white,436,,366.4117
37.593220847222200,-6.3554788583333300000,circle1,white,437,,366.2166
37.593583877777800,-6.3556185861111100000,circle1,blue,439,,367.0091
37.594009672222200,-6.3557230833333300000,circle1,white,440,,370.1983
37.593084958333300,-6.3554679555555600000,circle1,white,441,,367.0563
37.591342511111100,-6.3553923111111100000,circle1,white,442,,355.1358
37.593322425000000,-6.3555990583333300000,circle1,white,443,,366.1403
37.593759630555600,-6.3557441833333300000,circle1,white,444,,366.8463
37.593746052777800,-6.3557625666666700000,circle1,white,445,,369.0131
37.593193411111100,-6.3553568250000000000,circle1,white,446,,366.0331
37.593279363888900,-6.3554606916666700000,circle1,blue,447,,366.9222
37.593286013888900,-6.3554621944444400000,circle1,white,448,,365.6591
37.593294852777800,-6.3554674000000000000,circle1,white,449,,365.8694
37.593287380555600,-6.3554388527777800000,circle1,white,450,,366.3942
37.591873411111100,-6.3553144250000000000,circle1,white,451,,357.5797
37.593291700000000,-6.3554445555555500000,circle1,white,452,,366.7744
37.593742075000000,-6.3557596805555500000,circle1,white,453,,368.9684
